feature1,feature2,feature3,feature4,feature5
9.847459097111294,4.107944012282449,3.9243821033025954,4.804893489396418,6.27974108362284
1.3317044864109915,7.863239488750318,6.803129851732015,1.5234071675107397,7.445512390360132
8.40147957101715,5.999605628824151,2.5980051917919615,9.403681732813945,1.9141843254263478
3.6119501327249313,9.188830815058571,1.4661553263087992,3.7947976678725888,7.949389767310353
8.276912837876964,7.106922268443345,2.2117526860806307,3.4355213214218434,2.3354900609369693
3.476272889654802,9.868767578754683,5.472581472975143,9.154303950725334,7.398461801257025
8.52572370209215,4.026389991925603,6.229207205559694,3.5261980638381143,1.3377437598574737
9.615186709459003,6.204055964666995,3.852806919034313,8.62530513295879,9.324894548050892
4.3848843952673775,9.872727401196126,4.42156532264012,8.379476129295657,9.570480237733982
4.831676956964985,3.4272026479694015,9.525756471579962,9.153170450455935,3.497174849409027
3.1963907870937667,2.2531118926163494,4.297199264021424,2.1042487572261104,6.059450265103819
5.681144793388672,8.949358718153492,7.695260790730768,8.108729289711963,9.811943257152532
2.299267750435152,8.545154102266167,3.5108211571854513,8.764522127779756,6.582089937377072
3.1841432692365967,7.48096637484125,8.837788960509204,2.547217069067294,7.767644026637011
6.350137754664678,3.2348627994277805,2.4860466145205473,7.456196206235193,8.47504027953282
1.3013592658218855,5.942393919851557,9.058773099205304,9.966820609709652,2.7920765702674686
8.417831996783402,4.898786439666374,3.9511764337881514,9.429003057621353,9.233551100199168
9.106739233409563,3.735173450280591,6.52855136993198,1.974894676327553,8.604440395227812
4.511543902042154,4.215080073598535,2.8980638041535856,2.4394683999382005,8.61729172704106
5.729329870876071,7.470478788400173,7.499966869916408,1.4379113436632949,5.7278761368047935
3.7828486930648424,6.966548344030128,4.758508793323256,8.231278084652574,8.924359494372446
1.0698514635409804,6.669023525231811,8.34680629095405,8.818684297865968,7.09617722395511
5.020995783273595,8.392519933517402,1.9846615880211824,6.797380278532533,9.511381458769444
2.469828697244955,8.667569970017237,8.934638468675702,6.106914312794129,6.786840994649365
2.600688158055492,5.328543414989176,5.561462105392418,3.021275061550567,2.1356672905513525
5.390703504622731,1.5758145287820757,3.3714395240238835,9.806444077652877,9.236231616402527
6.610613437182872,4.85844487598927,5.858722480494592,4.134171020328094,3.082863716694668
1.3096387440781256,9.949630140333031,6.307059612491464,9.030689234376418,5.424342699385965
5.414123714634978,1.285337307217378,4.736432314156177,2.686584990262854,8.860624166001443
6.75801628015542,6.284316669563948,6.284721721637642,6.690727544685373,2.3145788310786184
1.5779481935368462,1.9313742291895601,1.058313695819066,8.129623817380278,1.1484936921544617
7.476054342329305,1.972775693791863,1.3327888242301804,3.3970014527658146,5.750105142674379
9.034973875835247,4.024114608733557,9.19404014738275,7.489738611294799,4.042109577096978
3.767038689528105,1.3842583637998511,8.87082263813908,9.546682489267369,7.193816898842175
8.967407023271512,1.7951234805899223,8.96393904886435,5.892387830876741,5.724774174523637
9.438614370769363,6.137206528999886,8.921780215178767,3.5323850463489173,1.2710664389637334
6.692641501085712,6.539474537631924,4.656724956393023,3.965241624569538,1.8155601453204677
5.604318553007205,7.896773310127836,1.045568151783341,1.7543358068151513,9.313492579502745
9.402920906169342,1.1248406923133951,5.874893281695487,2.0653809992379992,4.858938907232755
8.24291535450797,1.1721580510872625,7.05765839847988,5.059944571906757,4.184142629666061
1.2929829728184963,3.5748420095486244,4.991251743937427,5.1079579324427105,8.647102699212196
9.017866955865223,3.5992836032400275,2.457577000875502,5.0374287256516865,4.480917973754327
1.2561734951043304,5.313647287587679,7.109657454304181,9.023642596808775,5.793797556001717
9.993972303241963,3.7721303578379115,5.8336550187905605,1.7030357229394646,5.947057839034403
7.371195787036994,5.886250654244617,9.337374318697066,5.389418098362819,1.8293642999853486
2.321239417261985,9.803593733727805,8.336916640668111,9.618177700181658,8.121690510967344
2.70434716957232,6.453389892316841,2.817244059097491,2.975702436969226,3.873026322201512
2.703195996150172,2.4990700865254496,2.4631331513118173,9.17200685529145,1.6587199463584377
4.150114965861393,9.935235565851716,8.975538039304958,5.511341599084053,3.3985064985752853
6.9975850299702245,4.821339439328913,1.6855691789339247,6.511014237799504,9.379125898541542
3.759455416840927,6.021972746503714,6.766650110437345,1.8263097491916616,4.498182000730023
9.905473236096002,5.660870021042889,3.2625513221980404,9.285627140684964,5.027398846520405
5.4152970657053565,8.887255965037577,6.834432584825081,5.316450814726441,4.811668522039124
1.2529990977727319,5.939738571475887,4.265458976396166,2.096523224465211,9.074171857531704
2.5010934579144046,3.1939547948693012,2.743655962003677,7.905278728561009,4.724999077153756
2.8117606662803185,1.6434223812875777,6.983316578028216,8.175901929170841,3.4791073171787987
5.203546931388617,7.4394694146714135,1.1063675957761214,5.369192066220479,1.8101540419846247
1.4098396993518187,7.058512171776423,7.743412090755627,2.2051746703633976,2.4173388242436205
1.061937539229225,1.692255441453066,5.052529412363467,7.491345767527574,1.7018696259490187
5.345717504339816,4.915977241323206,7.0634964374744715,7.119734718236512,3.790258536309998
1.499974262813891,8.7996877583971,2.113153033427716,6.99318684249374,6.6944421504169185
6.654032103240193,5.063803251395939,4.942636305883124,8.352223191455911,8.041717289477267
3.4316366418794284,2.444918102226497,5.167177910864962,1.1559623501736471,3.5629232541298013
4.00406026396411,6.780220807193113,8.36333936793762,3.0497915918637473,2.5079678624303177
7.284649427944385,9.322037900782465,9.261105206077826,3.332646366797592,9.560266269756154
8.434526022414044,5.378508199506304,3.178720895703617,7.557232835880352,2.891576630031728
9.66448274268356,2.563608943505444,4.786679984339739,5.346276833212912,4.883379856292925
3.6595384007888176,1.0916902042791818,3.5832930917180676,6.924268758568429,6.023969098414655
4.980859170874245,2.8555195791193433,7.2690792887271565,8.394047054895886,7.091183615259886
5.0179131363672065,9.594010150117803,9.67822494306563,5.664501765243166,4.599857087696642
7.351211570489035,4.288651522235032,3.305013535671624,8.771909611542807,7.9851793817674785
7.916166631136243,1.0700479901245181,8.910126555830455,5.490450717676014,2.3739381948916325
1.5211838017430783,3.995232494181031,6.100646257736823,2.8124592964842554,2.802184708474682
6.799326623494518,1.3639208441846002,8.483730461489522,7.872017627298165,5.503286196337667
2.6308794410862464,7.6913877805879896,5.454541184149548,9.464957406163325,2.3313026611681806
9.597633361516335,1.890341426808273,4.613525389919707,1.9269484657401064,2.347507003214592
3.540798014236341,2.913978447606567,1.0281476423348215,4.728159539832294,3.670085256323242
4.45183950986204,1.9271419188555523,6.30239447017269,9.81098165702184,1.4036760539258322
9.607188556273895,6.756679551834246,8.880809666669517,8.467720422157328,7.833160480580549
1.5677628295531922,2.6729347037304385,4.26579338834321,9.764753326031649,4.636998005943081
2.6919256500567914,4.453369084839766,1.3395647340998464,2.9642043688695963,1.5973623804405053
4.7660330604661345,1.5878742941643393,7.409602206324847,8.333991662359272,1.5490244670825106
4.315282270020576,4.69036394640455,3.145220683565526,5.057284097721263,6.137180546976715
6.071192049294964,1.5015510809526917,6.789941142432067,4.720437975094239,8.445916188994405
5.360881904671425,3.645949867272244,2.222738463979469,3.1983724763802233,5.116023794768969
5.6243782852039175,3.047022222809204,3.897332741830686,9.083034526161024,7.614312421377131
3.2194672338241004,4.949094823937079,7.193524614557255,9.869617583010667,9.50823211225663
7.1626858427921185,2.0656135242027274,6.9737044918072355,4.919288630685533,2.2493780868596005
5.713280122453576,4.713732689506447,8.403797786088532,2.3540014382225323,3.0152238733023617
7.956110453089071,9.967008655753895,2.5636740672779768,2.9828778650695673,9.832170662955605
9.105144506817286,8.9143063267558,3.466874823820147,5.438398661547719,7.721007796487036
8.664890199850355,8.831487190665085,2.685097059634501,3.1929900704836234,7.581114738095299
5.314599181098907,7.01930536461208,5.183119349532933,1.8583998633171381,4.268460837486897
8.537083894059545,4.615489578398973,1.1871552727693393,7.172523276080677,3.7282296568334834
9.577456602796252,1.9296276510292751,9.234034507261272,7.5124892213955246,6.537881271721999
1.7283329378176084,7.21822031094651,9.27607668365692,1.6420501754329808,3.068418672681564
2.0775648107673703,9.10352767396676,6.088710183312376,2.1004309840110205,6.2598234472870855
7.006562230880408,1.3152003061855675,6.412459380427447,6.608151405241795,8.613230123917711
7.0038588708726675,6.272589486603412,6.134374209499193,4.250730494445033,4.7412100265661845
9.888037737099117,4.736035114780664,2.230462060673919,5.786165278439384,9.662586356773865
3.3823112286531587,4.601443649388401,5.9351808143756255,2.837655711557601,1.4001680092981703
6.35566018288365,9.260216144073581,5.460282265812577,4.899145654177076,9.082006772183458
6.727820364087504,4.598636103242818,9.322365021371727,1.2324449901820036,1.3724959647989938
6.619130223649123,7.7646405134672385,9.389041103605045,5.177731146503758,3.7523004212191307
5.1076164320792214,1.658258710792577,4.120986840261538,7.190387576346092,9.100932410467298
4.288882434393644,8.005518737441026,6.193764767506762,2.9281493856106167,1.5486277098410595
3.592041826937224,1.1324016914328798,8.855597752036307,4.22068591459483,2.6540234246169527
1.9260599690586322,6.932390841695436,9.82626931109042,3.4869517961682797,7.88269212310341
9.068989796241762,6.407831848468369,8.773796463657302,8.34102283801016,1.1696545865259973
1.903032553243885,5.974287792398227,4.720682742225932,8.185549620814392,4.262344211788332
1.7827823582733968,5.577170026221886,4.955849207437763,1.3637626422413676,2.1568644076832872
4.977765509232886,5.4263803892802,3.328678293632897,2.982690977820842,3.5768678578517044
8.785433694762485,3.705880114904598,8.987758340172409,3.920851729795327,8.462266954766669
8.438413991642507,5.467465151691438,4.913052426045344,6.7924171086473,7.660773504008776
2.303355211978897,5.990160180658416,3.3854211625198865,7.503167750356553,7.562245705902666
5.26819064767038,2.9631197665953586,3.9649933256073733,8.697671346539103,7.11981712377499
2.4306050167683253,4.756164884483107,4.618103411215306,4.553319941263533,2.408519374311641
4.559705509672259,1.330390500779476,5.486374767380768,1.449842360310805,5.682925549030349
7.4673963589516426,1.0639272220830107,4.823202885243651,7.907451471563496,6.860871752408707
2.003547203006686,5.955030508009711,8.347227220914784,1.9897905607578077,8.761863970290301
6.3873319381110685,1.2403387179473098,3.0988742901963664,6.638110743610318,6.965995304269453
2.5928548869044734,7.303717071192754,4.576684099847142,8.351307071568073,7.609773680449934
9.40407175944935,3.286879452039189,6.553190671413388,8.660585824449987,1.1680398065275925
8.001640604814266,1.1245636557747165,2.810878725147917,9.622263222638079,7.586803525118977
8.782519611274584,8.836631248903444,7.894678779311612,7.645499199029715,1.919699415184294
2.2692943648698396,9.684167891256667,8.140937606063027,6.206330308908186,7.706555246353591
1.3022470331368217,1.5288670898376684,9.786648597631096,2.526920503477478,5.897028516866354
7.966346400793715,8.9976403696824,5.108515571549367,3.556703182742015,2.50620597747892
7.600533351091244,8.05096347556523,3.1805248891297686,3.1507225369269185,1.6422799426274532
8.819677527649084,8.606753849293522,1.4333117774172244,3.851517888009968,6.12365771297953
8.821495651855248,2.328809540624051,6.7239417056550295,1.1032423109489082,6.456205252081324
3.0422687913933855,3.001582036015672,2.8665413433248053,4.8392108472118185,2.313966669613009
3.1023489486206723,2.9861225880848123,6.5223880408808075,2.3888749745605655,6.718617648682141
2.9693633315103196,9.339986966242545,2.293215467105376,8.729111627204702,9.483952070654858
6.106075508729658,1.928897934917791,1.3039910114712718,3.3486529892357675,4.867456713019122
8.12820665584464,9.451338913967653,5.7596088995138786,9.377712606876623,7.676604822627461
8.464845482723867,3.4381141259233674,3.400041273455306,6.456226364630086,2.2064424248335177
3.3332272341687785,8.08292457180731,6.239376888156099,3.1759278130336543,4.9507059935928055
8.487399320697524,6.4685140611021295,1.0135548389439863,8.088474140251801,1.3947460889213832
3.526117016194825,5.225156665929865,3.397752641386802,8.379199453741013,3.966906550181747
7.217259124400162,7.250441835862504,2.9119154557717697,5.586338707439075,5.403103189132638
4.4684840510529344,7.092485961710997,3.016540334086434,9.053668704008926,2.60922576702031
3.468748909265889,8.081366105883928,7.957410854770359,9.07115506212872,7.355157533840632
1.4820091509190008,4.36543221721781,4.344633795133513,7.397979923697865,1.0612569013766207
5.147009696121636,1.0214992183988763,1.4912281311871252,5.3691925238759755,6.824854475205486
8.436191054080638,3.1708416472172614,6.429386644782306,8.82001857631395,5.553394158920825
6.9145471698127245,9.839073213802866,4.930262618495132,8.164451068239579,2.2537086231030115
4.593867536638978,4.58075756016661,9.389950365760708,1.5310198144363671,4.181170573848549
8.554389764398067,5.288234157413427,8.887679237461464,2.4157964776225977,2.228967282902015
3.9033950753081426,4.720791061439191,9.48622758561509,8.175502186106502,9.075893979305484
6.45993043528601,2.8056271885492703,5.911790330804175,8.586352436160462,7.418007342237386
5.082111622865066,2.358172965214255,8.191539381133122,9.574121242879889,9.223428771052195
3.5513558508309924,5.616031288121875,1.8705377996373915,8.186243407965849,8.670627111883004
8.860673836070438,7.199478874174648,2.135986216252384,8.305335294424639,8.034553404099748
9.330821276763936,1.341744936345468,8.902541216143987,5.6734778740683725,6.523622088830605
3.2761958849993866,7.575326745447087,7.71360555218346,4.015031624619461,3.794777824381846
8.209796836072776,9.203651663362532,1.3030142224647876,4.498538523640699,7.752937462991176
3.466300762107719,9.770818615079268,3.417650620343212,6.518094347521041,4.662456053804812
3.17540404887009,8.151426133765188,5.932975490449477,8.909611296423062,2.4682642248659845
5.8874585065294704,7.037824819934521,1.7495814321617018,8.88765838337525,5.826070306438014
7.44917666832064,8.36430996530909,6.896378447173826,5.4890454854083535,9.00227546920581
1.5970822842253027,3.8714191901206325,3.1130000307124344,2.659745691496572,1.904869533099988
3.942555588624458,6.6519227467000395,2.691275482308255,6.963302217114765,9.813391784281071
6.60411757802824,3.1717321258694353,5.075686780020432,7.620003071680785,1.3028897596577858
4.198331455170937,2.2618176755866024,6.246340943841413,8.75087174081358,3.7440183331404406
6.496191482328898,1.1368251214923053,6.359504627739779,3.5093897317210825,2.960271805259731
1.7312770924194214,4.440831556548852,4.055241379090541,4.63203486785825,6.129034488942281
4.57466770979953,7.363748539372603,8.949682739339298,7.950143366164641,1.769236057896483
2.180343141101517,5.9128924838327475,5.724909268573522,4.013378068847461,3.3379381951157514
6.214938810727338,2.3120962362741637,6.864229602608707,9.213097407506408,2.7233496403587214
7.459025498880376,1.2037620195894296,5.8000275361647455,9.372211898163917,6.601333878682015
2.554753347497507,3.16089098535674,1.3678485354417111,5.607619219697978,7.23659966964187
7.198325736199772,4.101616507952782,9.853892192867146,3.4558828635895864,9.303523774000928
1.9937570492460304,4.906318238951316,1.8608009830083225,9.503842681389514,1.655900161373531
7.8902075960312175,7.984418710990668,5.898154752037339,3.7940184544519213,2.124403047673882
4.376685078290647,2.5790408369922484,3.890948442172557,9.860854954587678,3.6248223753723923
5.166773305971938,3.1594518606895017,8.084337677790128,1.9169157121395481,3.8103560187857735
2.9741184988217197,2.597215527972583,7.656310263055878,3.993262331128811,3.3000865662855405
7.246563859662314,6.594107537915983,6.21398966601319,5.426683616910764,9.276958331234296
3.756594135915027,3.0963310853012755,9.134950319529379,2.6070185059409328,7.454940604395809
4.873069424715369,6.542481253974538,9.988707973146699,1.7846229850046618,7.32686981230741
2.5302476828536093,6.79231742135671,7.553497027548475,9.577912677123507,7.330465263418721
8.630422725596521,1.141513694333438,7.825363456777289,5.924361835017772,3.1347341813510035
9.446743252602225,6.717137338638474,1.7406307565936296,5.249282039421004,1.8445974752189045
9.632085499042764,5.089844830993371,2.7486221770109465,3.676478146652141,7.021259136004809
1.4653045515811995,5.776160900696254,4.875138525357093,1.98179008234353,7.6862413501951155
2.4355452589246056,8.614833060787312,6.5047845398610535,2.579793621306029,2.910911822325635
6.717388156472724,4.053739515252566,3.566658359358862,1.8166615690872885,9.782198547049854
4.758489219686053,5.7061357065037654,3.29677229559247,9.05069857803262,2.7760273678422926
2.452766676634575,8.805694300030977,4.084979117896024,7.003693495963342,9.050596263055452
2.4136731182064737,7.039154868581473,2.5701884817883496,9.492710981622281,8.869873532277307
4.198590944380339,1.2454879536946843,4.4476363076052206,9.781734773564034,1.8077306094885635
9.298805571222648,6.343216332903253,2.6803174496993933,7.781350135977272,7.691370304702547
8.031524573258256,4.759957600151188,9.816255925845958,2.042886953956813,9.344202392107375
5.69075624316031,9.253071261184182,4.500195063623213,6.7993562330489326,8.367160654321136
3.900796629450796,3.1322293029018624,7.209013029476994,5.308061720638369,8.950634322243666
7.30124735411699,3.9575132779118527,5.036266499585732,5.14980203772197,6.454132063003856
1.0988532875399994,3.1168211582216805,3.3798284308535336,2.1080828785082297,8.347006635685396
8.486502146445067,3.72084899014963,8.506631817664665,5.253211207293242,4.970729050629691
3.4921926332201476,1.897176140593398,2.729866053855987,7.374574188416952,4.436579036465558
9.230965942613537,6.8986840062222585,1.730156620354134,7.867163102889833,7.894808876282211
2.8171235059704,3.517767145729106,6.792302470804919,4.4577716257294435,9.48320152795008
7.067989884273863,8.503055309476867,2.5160851401628337,7.5527998149428415,7.615878838562328
3.0835848130053023,7.824368727668055,3.07088610614181,2.338777219686439,7.9851325598570835
2.4912987485880285,2.736102143976646,9.54738041251466,1.1302559752905383,5.647087662909499
4.794113950585932,3.896517398228229,6.375888409823359,6.797604648057407,2.8800074821922608
7.446244403503841,1.5194759401496052,3.7614458654278495,9.366842834648086,8.530380382841708
2.15888576476178,8.801450987084582,6.6760644077363525,9.3138780410805,7.175596731145345
2.849628654322352,6.049685931987925,7.088398386345233,1.6516095588726105,3.0428650504494317
4.6604936173495135,9.794511579009926,8.882774663307291,5.154812717986817,9.909958088015953
5.482003658111772,7.394128744802863,7.3096110200346045,9.332356172180253,9.262733412114194
8.18533338915329,2.3666616112565357,3.398920497874702,7.242018192445487,5.93888333989337
6.101064103501014,5.6664765587060435,8.004456214863797,7.984580545145995,6.138426553563007
2.8579825404903616,1.1080854022302298,4.269116940898346,7.657116072930103,5.795546803686504
2.2498985884694127,8.32116851233502,2.0897234666451068,4.18521956118197,6.507593838159625
6.752645447994301,4.256941223660673,6.373143587563811,1.8366037343850752,4.401274348909824
4.446665110097435,3.716219452929826,1.8535111991026252,1.6183331660662272,1.3878952086461596
8.486371792147704,9.99446395300377,5.695462330780531,8.31705973714482,3.60766969124522
4.143474917471564,1.4792770658682988,5.565182467444186,2.282241504345523,3.081824759986768
4.854813482439201,3.4676361410107197,6.393338656031522,3.303407353245425,4.3278071453546385
2.48727850456185,5.476336062213644,8.277834703354484,2.4698081365899025,8.789424600988752
7.229852047578049,4.284550401972583,4.635433638896832,1.8503729460874434,6.928706350955409
5.642260330591787,3.124879038285184,5.818581192284922,4.613228974465957,1.4244843031413454
8.196765897553018,1.9651806789853101,7.327297911468074,1.6051898109394147,4.165963428223151
1.7523967753203518,7.176324394024119,7.30804865114037,7.540422072787202,1.949722569016759
5.47724508558413,6.048410708641047,1.640866460501111,8.679235364250632,3.4180797221859813
9.365122070593154,7.52865496234123,8.055672428180358,4.641022613224575,3.679942536687749
8.423710348760096,5.622871441499258,5.0552553323397404,8.002151926260108,5.03862229701887
2.2642699537570055,2.4108415280326274,4.189576851169314,4.415093135326007,1.1885875636415464
9.779610905920933,1.0543359487050679,8.265420638299302,4.589160287435156,4.72689548194671
8.198386090731844,4.077959330205797,3.9668697897201946,3.7070831488837546,9.543555652272293
8.182752470356716,2.6577080529919117,5.866521255586072,9.391638490563775,7.9502035147118475
1.1249104004389539,5.959157795286224,1.9139440840902302,1.5933708833278741,7.0389238409013295
4.363378980506475,2.094521623644786,9.232478641249884,2.657605447360303,4.549565981479844
5.9025791565859524,4.1013821615649775,8.781498465280475,7.038610693976821,4.135708567870834
9.769997441874443,1.989926201083633,6.646176886096093,3.6976140515122475,3.0951455024288475
1.6879241550912174,8.247063840338562,9.108665965672182,4.371188112142544,7.135264164977044
7.493353394440964,4.2624276965769585,5.799582285498956,9.05396802463671,2.0018081683427296
4.404159916703958,8.93189142417414,6.814192224782433,1.9188108199330127,3.4207536762244892
4.7404407950096346,7.663084626057924,9.258725912484964,6.867540299268271,9.52879759952433
2.840786481885922,4.987292740090632,3.0488421194781203,1.5474827498270955,3.227164564496495
9.801788406357767,4.828169256519406,6.270205786404264,3.408797406103398,8.70328891402257
3.4519912929248413,3.9028675114908236,6.292136640573497,7.903230523711457,6.563575511159659
8.728925588087705,5.617895454190413,3.8392210603834425,7.64017972651544,6.553604257916615
1.2510720975116856,2.6143677486037014,7.316160236617958,5.093822770274156,6.215034934301126
2.0893496786727463,6.852452078844566,3.506590905875392,6.184969289521602,1.214832292210288
5.977539768635063,3.4019817843268236,3.904512823558796,1.9173211995612107,5.64109514336848
2.433949183112759,8.864286667423837,3.4982045825925745,5.61015219606129,9.152504702094882
1.0926147214003998,3.452349017846612,6.427106379278232,8.862284097070134,9.32873526527072
5.227962507382035,9.761961945942954,1.8627831516214426,7.592949745000553,3.7045557515062284
2.9790311444956394,8.981332447711708,6.579363595681993,9.74299608987464,9.969274442058037
1.9021717319137215,9.631833707973984,2.2337277418123183,2.5127019942723754,3.653734489991125
1.0380430502696991,8.064010599508622,4.482329917556557,2.1309603063812403,2.3307302593950863
9.403074644400785,5.458485905507873,2.454755199907942,7.982114039343759,4.671295998917319
3.7328764593066563,7.564690677524028,3.2146674247887,8.225073167518566,9.19038930866524
9.041445593440372,5.549043781685357,3.2261535562357286,9.892129538723292,6.0687802562581545
5.00915986081529,8.81236119537626,7.264066898050677,2.8152664579011675,8.999679301487962
1.067694770084744,8.845936258966528,1.474068839776539,5.698122693500992,6.326600724695529
6.955018491565388,8.645661647293252,5.139676021201642,9.665464422682838,9.259872630868573
3.082903320857527,9.027307995871647,6.950603590994682,7.312885788886827,1.0963703104945979
4.759531322367131,8.61499445425419,4.566766309473364,3.0934841068076375,9.788982881242902
1.0370470245014944,8.99772716509297,1.7455074195303348,3.926132235649174,4.430940038936718
4.788386148191336,2.9657873905562826,2.0413524533279324,9.326759884971706,7.944078550496579
2.594937117995538,9.019836192418664,3.8005317281961197,1.1886959897312392,5.22230552096854
3.41988685648697,7.186560006046991,6.162148064049219,8.105552817583701,7.115520254353867
8.368642956342608,6.402023543784964,5.017357455579626,6.5474705317597675,2.6780235305433906
7.817608438251301,5.484103372711558,7.0712104229604655,4.306469363473511,4.272047532677533
5.28281148168337,6.00370146660278,3.6212273456656066,1.787973361530914,6.2499213558671665
7.1118942737246185,3.6071512501828806,6.260698115136633,4.094442054560972,9.08038698320302
1.034554795168173,4.090673513649784,5.543905972762022,9.829876508481716,5.997370600900909
1.3343606300124964,9.736456432744454,7.617997714024371,4.070108521794233,1.2075940722670038
7.422159497366373,1.1861999288316056,5.7322820152038885,8.761743667635368,2.2198087862319045
7.143365025408278,3.533626000317747,3.955198324463343,2.3520764031844017,4.411600682154376
4.057931499389536,9.767790508477065,7.054134381922463,1.205216230704132,4.580192904183395
5.8006693072057,1.2748652622280345,9.415944966726782,3.3217473593663627,8.289284887676637
4.462802245372326,2.247941118775595,3.66116891413326,5.4974073190545765,1.9980388169391912
7.242539084078919,7.1836763047244965,1.3550309417165904,6.271439412244365,6.883053823116738
4.918201707862034,5.0589021190733545,1.0890194172640941,7.699065470530446,1.9502697774122182
9.751372433774279,6.299492485034596,2.8102276128915666,1.7436198625068098,5.268411187779103
1.8063841939862693,8.181802086910658,5.937947922516031,6.395192994620642,1.3710660678918587
9.613692805091178,6.0312950093113535,3.3311906672588796,1.2817944592412398,3.2191354380180925
4.073718627394002,9.39824907833829,7.968061796090584,3.0615694425194366,4.439056214090864
6.406191531438313,9.116335954336089,5.14226184675005,2.1572033650241362,9.354446631079213
3.425317830933192,5.492982320054478,9.247343465379426,3.2246127522245467,1.9670764712557878
6.219313236501525,6.8009582536787505,5.90467423770641,5.093224432387241,6.5388211634000655
9.966325284420192,3.5968097990223344,9.636614378421202,9.832460295631591,7.007953366308937
1.596551811427807,1.1522761803169865,6.435713440814364,1.7978313918967608,9.908283724680667
6.041075967805357,5.821069770721644,3.644452585021754,2.670260222479688,1.5755871806921595
2.2928693654780727,5.925503609014493,7.3425410455783595,7.207701146554617,7.716279404644687
6.631830430367302,1.6115439950911483,4.398796779717917,1.4852434561005503,2.697526955973108
6.449371674940349,4.467063303245168,4.475341104919417,9.292954832942513,2.762195628614019
6.6168517285426685,3.0149888996058882,5.3139462357574905,1.5534456420629115,7.917539893050344
4.7271550114010115,9.321931588420583,1.2624256444180975,3.261911181597495,6.648932745836744
8.393477365533093,3.518920094287221,1.9955542004166626,5.792752886235799,1.0288545146017585
9.698685308768884,6.585383470428167,3.519653176015191,7.58479098659571,7.641444054749407
5.6566701574738785,4.438177937557053,7.0837499803309845,7.567047666928664,9.142982591991908
9.100444314520358,5.883444251527937,4.0850665914882365,7.113604877563414,6.277125034330397
2.8240718289046463,6.643203441866617,5.069921196754747,8.61734152688116,3.203463130126089
4.238384390751504,6.8766790501428945,9.79470295183479,6.025415721042271,5.678797450802848
6.4949074967895495,6.254137549820837,3.9188372108937304,5.060427633486243,1.3257055181651123
1.4486997649508657,7.728668404928042,9.204741450581782,1.0612475666367507,8.780355639041208
2.3558311237087004,4.579095519526596,3.9240256320946036,1.666149576268217,1.4452558959072905
6.046369456889049,1.778837680127745,9.56579273142429,7.055437217652761,2.7322432190541495
1.6595320665082798,7.558571675700278,8.28492645898988,6.330969172790765,4.598017717452782
3.3531670374021263,7.144718968916686,7.31470518382466,6.464771047091062,6.302753682413565
6.207759616774994,6.794228301028827,3.293017960199866,5.44446897341796,2.3292348080305256
8.397979705527815,1.3032973957625438,3.952337026723121,9.74209541230805,6.18900908050976
5.2279604542060465,3.5631846421029514,4.57385811237992,8.32566606975415,3.0836970400147
7.630524362148943,5.387872793425924,4.721917222768438,2.48407911470356,3.0338549927406726
6.881357214041751,2.3947878663821607,9.108344263556404,2.7628032783719285,1.755452018275233
8.997219992681302,3.6083886669758956,5.724311256827477,9.173809212174314,8.902743633148134
2.6143267827246763,8.38091835338865,7.069152007638942,5.463852348659119,4.167413943751106
3.2329407990556316,9.25180109619544,2.8088508650598434,4.620471622199878,1.4806059681007067
4.410279854030511,9.96897071747051,2.3179802214651466,9.587517576829255,2.5723665901478467
3.9747713669346814,5.069542591147513,8.222965031469233,2.395553941901803,2.40335303111255
8.352638937101231,2.5938210906079426,4.908088803035333,4.431964430384262,6.876579431420447
1.835677874408837,4.854565270708325,9.326437439780186,5.3692644764979285,1.7671370201977208
8.34970457736265,9.138099894779776,4.071291602639583,8.092439082255158,9.644008216712528
6.1378819099789474,2.2233019735552717,6.009203062695278,8.242707413601757,7.579272108960984
3.0105232789649135,7.129026273887599,6.475989327371576,7.449501311017442,4.600080396002012
5.3964699408412935,7.676756029885388,7.024119979213398,6.833020547067475,6.505986221673794
1.4466451896783754,5.096747852485468,2.077656369033597,6.1894709202089295,3.2253971295305917
6.3622867725142545,5.378096855640829,9.418793473084909,8.115802056882046,2.0233100936245014
8.78810342464269,3.614207123270554,6.438261950382611,6.0328186026440855,9.922871239426257
9.380474140292689,2.4451147114204894,2.690137095309509,9.2218745013261,3.7212882841512167
5.819901441765101,3.053276660661061,6.898315498897557,9.316500818560659,2.7711408076495845
6.27537613866043,7.928295249171827,8.460223729827966,7.9127784653720346,4.088353637146555
1.681544902276844,2.633590254033113,7.874303845883008,3.6312524455510062,9.585681407734437
8.575238576815666,1.4424253182671722,6.955555890383531,3.867348159957711,1.4852684577199189
3.687308424725864,5.834796988273485,4.004178778757686,9.267746595549045,1.6841002529831686
1.5761212541060163,3.9460091673284996,6.583447537588725,2.0950960757518464,9.309899601126492
3.095499936920076,6.102650966709028,4.785801694342274,7.772045110885792,5.2026230070263875
3.7049119482231343,9.486973654913125,5.3575653047415335,8.293733723185955,7.675028165580201
6.482423281486123,7.973681402596121,6.070448824036151,6.2902388794061315,2.490121137668008
1.5947791115952679,7.803794511475883,7.855564809576119,1.3006628112281864,3.6957295109290826
8.57786712235782,9.925896983003994,5.710952228122396,2.608521064783214,1.1419119110764164
9.480336216069096,5.911907015497996,4.7852250938625005,7.962132294708637,7.040427287221345
